GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageToolRequest,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CitableSource,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserInputRequestedEvent.UserInputRequestedEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookStartEvent.HookStartEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRecordedEvent.SessionCanvasRecordedEventData,18,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteToolDescriptionMetaUI,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SkillSource,6,86,1,3,1,12,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookProgressEvent.HookProgressEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionWorkspaceFileChangedEvent.SessionWorkspaceFileChangedEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionMcpServerStatusChangedEvent.SessionMcpServerStatusChangedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.tool,CopilotToolProcessor,289,2104,90,293,80,446,83,167,2,39
GitHub Copilot SDK :: Java,com.github.copilot.tool,CopilotToolProcessor.JsonToSourceConverter,113,641,43,85,20,119,42,45,0,20
GitHub Copilot SDK :: Java,com.github.copilot.tool,Param,4,421,15,61,1,76,15,43,0,20
GitHub Copilot SDK :: Java,com.github.copilot.tool,SchemaGenerator,161,590,44,95,42,133,36,51,1,15
